# {"t_start": 1702627841.0406806, "env_id": null} 
r,l,t
407665.0,974,28549.306879
564315.0,1051,28593.301769
346400.0,990,28634.72599
466240.0,999,28676.754055
409735.0,976,28718.157443
354450.0,1009,28760.263149
402865.0,894,28798.670913
470225.0,988,28840.019695
417645.0,962,28881.302074
430010.0,1047,28925.239155
338235.0,956,28964.304318
407450.0,1009,29005.835218
396810.0,893,29042.903563
458820.0,996,29084.01555
403140.0,1012,29125.596981
411930.0,1001,29166.42894
375065.0,1024,29208.459221
439955.0,1211,29258.383088
337450.0,816,29292.508716
453160.0,1125,29340.437793
437375.0,1009,29383.478566
406835.0,1010,29426.2352
354795.0,987,29467.971408
273275.0,727,29498.664827
417120.0,1060,29543.312005
485985.0,1068,29588.520463
342285.0,921,29627.194358
389515.0,986,29668.669437
365790.0,1013,29711.074718
354150.0,981,29752.818657
426180.0,997,29794.764228
458455.0,1099,29840.838145
373275.0,998,29882.616225
437915.0,1079,29927.46141
356000.0,891,29964.719149
398010.0,975,30005.480962
466865.0,1176,30054.914725
412330.0,1025,30098.168041
418560.0,1005,30139.91678
335915.0,899,30177.609997
509075.0,1174,30226.307227
418720.0,997,30268.206183
411995.0,1016,30311.025549
440930.0,1204,30361.555626
265930.0,721,30391.725654
352130.0,1021,30434.685959
377345.0,769,30466.615479
258530.0,680,30495.547857
410450.0,1029,30538.276301
419435.0,1010,30580.603954
265875.0,702,30610.365136
408300.0,1005,30651.625344
421520.0,999,30693.462854
421090.0,777,30725.662169
389090.0,917,30765.19452
447415.0,1101,30812.201522
259430.0,709,30841.672577
336685.0,933,30881.593554
459110.0,1076,30926.291892
413435.0,981,30966.933694
415945.0,1017,31009.640325
454035.0,1175,31059.566808
343170.0,966,31100.133967
366970.0,993,31141.935431
416270.0,1003,31184.40364
413000.0,984,31225.210757
501665.0,1117,31271.64381
263270.0,693,31301.228336
413065.0,1022,31343.980537
331870.0,898,31382.257924
501370.0,1016,31423.751954
508010.0,998,31465.451387
395665.0,1009,31508.315886
511695.0,1081,31553.472725
264445.0,720,31583.593024
416410.0,1017,31625.733594
268810.0,706,31655.139179
354475.0,1023,31697.378086
562705.0,1076,31743.714222
362295.0,1045,31786.61119
346020.0,914,31824.519377
366755.0,1027,31867.491176
471690.0,1047,31911.216903
571945.0,1081,31956.021442
562595.0,1235,32007.689869
268225.0,697,32036.953393
344350.0,952,32077.182201
406020.0,959,32117.159044
388415.0,908,32155.42915
405020.0,994,32198.136784
416205.0,973,32238.669577
358050.0,915,32277.775027
272435.0,720,32308.605565
360665.0,1026,32352.059216
359410.0,974,32393.477001
469705.0,1033,32436.659261
260895.0,721,32466.77627
407840.0,1008,32508.956714
474155.0,1019,32551.762454
351140.0,995,32593.668403
361385.0,981,32634.584158
397550.0,998,32676.254816
404505.0,996,32717.806161
407040.0,1024,32760.45158
276755.0,723,32790.476206
460625.0,1121,32837.953381
343770.0,928,32877.418637
263810.0,724,32907.558251
563765.0,1024,32950.393374
528295.0,1000,32991.941293
405485.0,995,33034.158027
400710.0,991,33075.701185
363715.0,998,33116.8782
555135.0,1208,33167.159203
263620.0,734,33197.404783
345460.0,886,33233.152154
364795.0,1037,33275.299069
465995.0,1072,33317.908703
275400.0,730,33346.856969
279590.0,715,33375.204978
263475.0,725,33404.465852
403955.0,930,33441.066097
266530.0,716,33469.466976
341370.0,915,33505.621364
458835.0,990,33544.939358
458025.0,972,33583.988853
550095.0,1053,33627.103691
457150.0,1096,33671.604152
405065.0,979,33711.302661
272580.0,745,33741.75561
511810.0,996,33782.959783
524520.0,1025,33824.485009
265970.0,682,33852.79388
447690.0,1090,33898.434233
278325.0,722,33928.514213
362410.0,1025,33971.139587
419760.0,1005,34011.84164
347685.0,870,34046.86234
411595.0,1009,34087.567134
416390.0,1045,34129.352664
545740.0,1187,34178.191436
423875.0,1010,34219.026292
263110.0,707,34247.755377
270975.0,713,34276.753536
360500.0,998,34317.386224
268490.0,717,34347.393132
397835.0,892,34384.826772
502775.0,1001,34426.94133
519235.0,1023,34469.902282
458125.0,978,34510.26417
413600.0,1053,34557.636847
356680.0,1009,34598.802801
268175.0,711,34626.882012
270625.0,734,34656.015956
397620.0,1024,34700.815656
505130.0,1084,34758.973232
268790.0,730,34802.757545
469095.0,1003,34845.367563
367525.0,993,34883.171969
454525.0,1079,34922.655397
332040.0,916,34957.619778
462575.0,1044,35005.927093
396365.0,975,35049.645941
660100.0,10000,35471.760005
558595.0,1272,35516.557334
401225.0,1011,35552.247062
406175.0,1023,35589.874998
411825.0,1032,35627.663983
274260.0,735,35654.565877
406535.0,1000,35691.271115
413950.0,994,35727.912133
391340.0,950,35763.204975
367985.0,997,35799.828835
418940.0,999,35836.849882
570395.0,1255,35882.41926
522100.0,1020,35919.735197
334365.0,920,35953.143549
405655.0,1003,35990.665994
412850.0,1018,36028.342231
366330.0,1014,36065.139833
413050.0,1021,36102.94699
342260.0,990,36138.827404
430140.0,1014,36176.369549
356530.0,1052,36214.896234
404110.0,996,36251.170399
414250.0,984,36287.645165
339145.0,913,36320.83901
444010.0,919,36354.429008
399350.0,768,36382.471185
583295.0,1075,36421.975624
282880.0,743,36449.07531
415330.0,1010,36485.778848
392230.0,929,36519.82944
421725.0,983,36556.168786
259500.0,724,36582.77484
405845.0,1035,36620.776372
268300.0,720,36647.106552
342260.0,937,36681.445397
367615.0,1016,36719.00478
517980.0,1089,36758.370906
415105.0,995,36794.985212
447450.0,1090,36834.934934
418465.0,1022,36872.532307
286105.0,747,36899.985659
411940.0,1027,36938.182197
560140.0,1064,36977.233832
265810.0,720,37003.546415
351260.0,1015,37041.059274
412355.0,986,37077.098047
343050.0,897,37109.990173
276085.0,742,37137.146964
335395.0,922,37171.298742
448720.0,1066,37210.134985
380445.0,1041,37249.12068
334980.0,959,37283.996288
550065.0,1185,37327.380041
413650.0,1050,37366.256849
440040.0,1095,37405.759846
402685.0,1003,37442.394986
519890.0,1033,37480.94762
415475.0,1008,37517.624534
361900.0,961,37553.042686
341730.0,955,37587.824632
363475.0,1017,37625.227881
401910.0,978,37660.929685
451030.0,1084,37700.846721
444175.0,1108,37742.257052
661525.0,10000,38100.290128
455650.0,1065,38139.63321
339120.0,919,38173.330471
272940.0,779,38201.799725
410375.0,1012,38239.009697
420045.0,1020,38276.087428
403090.0,981,38312.152296
449725.0,1075,38351.356016
329870.0,885,38384.711892
421390.0,1001,38421.418089
559175.0,1201,38465.180955
260630.0,711,38491.718053
418625.0,1005,38528.299153
411655.0,978,38564.080536
502535.0,1073,38603.130857
474390.0,1029,38641.284295
408455.0,1012,38678.611821
462915.0,1039,38715.820769
399980.0,995,38751.545417
348270.0,1031,38787.960509
519125.0,1018,38824.203618
402635.0,990,38859.593885
417170.0,1028,38896.545921
573760.0,1191,38939.174922
343310.0,889,38971.159867
368800.0,1007,39007.554883
552060.0,1078,39046.827357
460730.0,1218,39092.049649
409630.0,992,39128.545146
470705.0,1048,39166.804989
456980.0,889,39199.71992
413190.0,977,39235.407474
402860.0,974,39271.370447
458175.0,1004,39308.544055
274630.0,718,39335.081622
410055.0,1045,39373.059442
441220.0,929,39407.185831
392475.0,926,39441.395509
259540.0,707,39467.396065
390905.0,916,39500.949754
354700.0,887,39533.419168
448955.0,1037,39571.899587
406765.0,996,39608.323543
559760.0,1116,39649.246791
274085.0,735,39676.169243
358145.0,925,39710.457234
400535.0,952,39745.826767
417685.0,1009,39782.793969
411925.0,1010,39820.545836
359180.0,983,39856.742229
455100.0,1121,39897.848593
411505.0,969,39933.902343
250310.0,695,39959.283228
408825.0,1003,39996.472954
551595.0,1049,40034.530953
448250.0,1048,40073.375214
410855.0,1023,40110.241384
417355.0,1006,40146.044298
372100.0,999,40181.631617
466055.0,1091,40220.664002
274320.0,715,40246.499658
407305.0,1010,40282.405545
356810.0,990,40318.141964
407925.0,987,40352.953051
355105.0,1020,40389.946013
471460.0,1014,40426.735367
372295.0,1045,40465.475607
363250.0,1009,40502.967507
348695.0,992,40539.112339
400135.0,893,40572.534413
399680.0,970,40607.817563
526100.0,987,40644.487458
357655.0,1024,40681.90723
495235.0,1236,40727.068851
670795.0,10000,41084.68288
105375.0,10000,41438.351606
384720.0,874,41470.604165
361940.0,1011,41508.028423
499310.0,1117,41547.88167
350715.0,1015,41583.84489
409800.0,993,41619.171642
407825.0,979,41654.578789
347665.0,967,41689.188137
361530.0,1009,41725.102857
408700.0,1021,41761.538276
395140.0,918,41794.289901
268690.0,734,41820.891641
462290.0,1026,41858.16326
396260.0,808,41888.410754
554510.0,1100,41928.43652
517185.0,1155,41971.100044
414865.0,1058,42009.626206
368180.0,1078,42049.138937
435425.0,1028,42087.053832
511740.0,1228,42131.851886
349775.0,909,42164.997508
399435.0,974,42200.81708
410080.0,931,42234.842467
453205.0,1040,42273.32659
522235.0,1024,42310.762913
361015.0,1034,42348.838097
567480.0,1203,42392.488031
261995.0,701,42417.245074
414275.0,1004,42453.501012
441010.0,1105,42492.712255
355690.0,1002,42528.392846
409515.0,1041,42565.425684
