# {"t_start": 1702673770.5580146, "env_id": null} 
r,l,t
224625.0,718,12128.318372
235340.0,842,12172.203119
239880.0,827,12215.903154
326170.0,924,12261.815022
316400.0,886,12307.406885
326040.0,1029,12359.997048
258470.0,855,12401.74893
239895.0,640,12434.161385
235960.0,682,12471.163662
333770.0,1069,12524.608212
246415.0,823,12566.700447
318085.0,993,12617.936857
251655.0,896,12663.892112
249950.0,960,12713.910638
325595.0,1022,12765.841057
314620.0,921,12812.533686
316140.0,918,12892.806902
234315.0,635,12916.997228
289510.0,754,12945.213593
284290.0,749,12973.692187
247580.0,798,13003.801251
231440.0,738,13031.426908
246305.0,864,13063.937597
223595.0,768,13092.899044
253120.0,912,13127.368202
227730.0,761,13156.859194
229225.0,822,13187.971999
230070.0,766,13216.420637
229015.0,792,13246.504203
247360.0,844,13277.94838
230180.0,809,13308.405594
241185.0,696,13334.557302
337660.0,1101,13375.637316
334460.0,1078,13416.595495
282015.0,691,13442.900023
359840.0,923,13477.848458
241845.0,692,13503.69538
235545.0,789,13533.219279
329625.0,1013,13571.150605
235860.0,704,13598.18194
218785.0,887,13630.500192
368160.0,1085,13670.52186
224110.0,771,13698.697672
236770.0,809,13728.581351
332025.0,1104,13769.142324
315855.0,894,13802.05252
325795.0,840,13832.686846
237335.0,861,13864.190881
320410.0,889,13896.373473
335330.0,1062,13935.325607
338100.0,892,13967.614592
254335.0,958,14002.698771
370445.0,993,14040.043056
243825.0,681,14064.673045
365400.0,907,14097.574239
249475.0,937,14131.9289
232235.0,747,14159.36041
233960.0,777,14187.953531
238700.0,874,14219.957313
283525.0,745,14247.420659
235010.0,754,14274.902663
341265.0,1082,14314.679465
248080.0,831,14345.318527
340450.0,1049,14384.097394
237760.0,737,14410.746495
242485.0,929,14444.565906
243540.0,785,14473.028641
240525.0,945,14507.380862
234325.0,789,14536.309325
278940.0,746,14563.919612
234035.0,740,14590.586185
352265.0,978,14626.285598
227885.0,677,14650.842692
273495.0,992,14687.40044
244170.0,877,14719.298212
286700.0,994,14755.540382
229225.0,806,14784.762618
230815.0,784,14813.797837
257665.0,943,14848.289145
349275.0,1050,14887.138957
212430.0,894,14920.289488
270350.0,989,14956.262083
237190.0,749,14983.948177
328380.0,1029,15021.153618
272410.0,784,15049.811015
268480.0,736,15076.178275
274860.0,796,15104.965595
332635.0,1044,15143.384815
216280.0,799,15172.534839
234910.0,749,15199.670483
251625.0,669,15224.0263
237300.0,734,15251.651886
238725.0,742,15278.717962
343680.0,1077,15317.868199
377305.0,986,15353.427957
274040.0,964,15388.816059
344950.0,1018,15425.694098
231925.0,743,15452.555148
237090.0,832,15482.364069
274520.0,735,15509.891484
231130.0,995,15545.656603
249235.0,1014,15582.80285
327445.0,948,15617.729738
237635.0,739,15644.501857
392645.0,1029,15681.651964
244380.0,974,15717.178312
281965.0,744,15744.575553
244295.0,741,15771.637757
247060.0,857,15802.945222
235340.0,838,15833.438658
332865.0,918,15867.700364
222260.0,764,15895.687289
318200.0,936,15930.182277
249320.0,797,15959.002609
248180.0,891,15991.704324
232105.0,735,16018.326433
248005.0,851,16049.146537
246840.0,782,16078.051378
249660.0,775,16106.180581
371850.0,912,16140.516155
385465.0,1128,16181.6481
220025.0,867,16213.283758
226365.0,864,16245.166698
259830.0,995,16281.074421
334030.0,956,16316.273959
333535.0,940,16350.341018
232390.0,739,16377.285729
338720.0,1050,16415.18485
297015.0,748,16442.665157
239625.0,778,16470.777856
239510.0,849,16501.513685
