# {"t_start": 1703400718.390107, "env_id": null} 
r,l,t
31656.63975,8454,88508.785287
162104.219716,10000,88863.729365
361574.12972,8412,89160.829842
398211.860082,7808,89437.945428
226721.88022,6957,89683.647032
35187.410388,9088,90006.192382
222339.429861,6573,90241.22571
389145.659848,8202,90534.079711
324802.739984,6192,90753.833845
147497.610168,7401,91013.753963
176490.0,5756,91219.973581
540609.429925,8399,91518.811278
191465.399746,8024,91800.205941
394483.519834,7062,92052.010494
368250.039721,10000,92406.184367
-10509.730269,8328,92697.147162
254312.009709,10000,93046.954548
408161.66016,9195,93373.54573
51552.029848,7148,93625.124102
209374.999775,7634,93891.705545
63472.769749,7831,94169.838333
34131.00007,10000,94518.468711
57057.459874,9781,94863.082926
225076.950079,8680,95167.6223
565842.039749,8836,95474.989067
343561.769694,7859,95751.126999
231843.339859,9538,96085.478009
39011.130121,9084,96403.025029
401396.15986,7206,96655.583384
541318.280009,6530,96884.901288
64457.249901,7023,97134.118668
30610.220078,8668,97438.001105
373375.700194,8218,97727.197245
5165.339863,6361,97948.825374
550626.160193,7169,98199.639043
172381.149722,10000,98551.259569
356493.339885,7952,98833.524583
69892.659875,7571,99101.052902
234188.340168,6368,99324.47784
12322.050388,9866,99671.963362
229602.769719,9447,100002.011933
462126.969884,7061,100251.119906
-15956.089933,8076,100534.311285
57018.33986,7808,100807.603949
407782.859724,8856,101117.442143
501586.51986,6546,101348.038676
363540.309721,8344,101641.741385
44570.550011,6798,101875.356848
223603.519835,6877,102116.758158
206446.239833,8612,102416.938446
62789.039875,8325,102706.177244
524096.260177,6982,102950.82053
391106.24986,8302,103241.224608
183909.039719,8925,103551.188313
250999.949716,8676,103854.53389
81385.37004,9779,104195.501803
180897.82007,7691,104466.091549
727579.07,7614,104730.366869
199543.590037,9152,105049.750659
356615.519861,7971,105327.593062
304811.910042,9782,105665.624181
32947.180097,8002,105945.537951
228491.800011,6953,106186.432082
60967.339859,6806,106423.952442
8025.790216,7232,106675.657861
738857.100093,7617,106940.593978
313405.880221,7783,107211.364892
70630.65985,8685,107510.111441
702808.88023,8393,107800.658181
393721.129692,7940,108079.751413
576717.909736,9417,108406.72884
553275.700171,7882,108680.00895
-23889.869617,8422,108972.549665
398830.950053,6844,109209.456947
216096.700194,6856,109446.716224
404186.429834,6905,109687.688506
190623.359763,8132,109968.268883
235650.209847,8487,110263.843435
239160.639779,9150,110582.007861
22795.310079,9218,110900.633377
189499.060165,6971,111141.185712
386192.36004,9739,111483.061766
590243.680077,9403,111809.694705
552935.0,5699,112006.581913
199100.910371,9311,112335.448317
388612.729738,7727,112604.153973
176490.610192,7323,112859.623277
180202.039669,9705,113197.050473
343962.250219,7481,113457.763646
58008.040358,8585,113758.525873
205690.0,5419,113947.229203
-3087.499633,10000,114292.926447
46960.380194,7595,114559.316255
180146.189829,7689,114827.865566
238819.610194,9207,115151.624934
90300.870341,8353,115444.447884
553528.129762,8619,115747.649227
3199.069834,7015,115995.104263
171168.910411,9348,116324.958741
562802.839874,7371,116586.796836
226156.209859,7824,116862.242887
7114.639999,6793,117102.296695
426340.129714,9662,117442.587275
750382.95008,9108,117762.265907
28103.389848,8030,118049.141647
-30514.390144,7368,118311.120512
356285.269735,10000,118664.446525
51406.130258,8343,118958.779495
74677.249887,8366,119259.311607
568093.130574,7445,119522.612301
-31158.239811,7069,119773.678427
58257.0,6157,119996.764745
66232.520166,8104,120284.886576
55609.950054,9396,120618.724622
207537.270397,8040,120908.324735
230640.699885,6634,121148.293619
354389.129722,7760,121428.652418
140069.429863,6300,121654.719699
57808.040055,8965,121977.295287
234285.700223,6991,122231.283714
188729.040081,9597,122577.382471
55904.140029,10000,122941.519442
26455.490078,8896,123259.781549
67444.480156,7919,123547.44445
568448.609861,7197,123807.263882
56440.880207,7266,124070.881531
187573.520193,7859,124354.184946
32787.769745,9369,124694.336901
249934.219721,7286,124960.353703
410403.589721,9350,125301.385579
410225.039748,9225,125636.031856
199682.860029,7912,125924.804003
361440.950053,8369,126229.559376
155410.270068,8036,126522.367339
67252.609887,7570,126801.201857
63950.789888,6487,127037.368942
57419.609862,6650,127280.468336
229136.040384,8337,127581.778909
409152.999687,9649,127932.648636
215350.359735,10000,128294.675546
561940.479848,7433,128565.214014
563215.609859,6690,128809.141651
769588.590027,10000,129168.717026
237785.410004,8862,129492.270176
9452.790221,7522,129764.731043
541033.690076,7423,130036.589092
222931.129693,8461,130345.275421
31186.819733,9247,130681.619269
55252.039997,10000,131042.598531
234363.51986,7118,131304.695704
407728.500008,9163,131636.458597
738035.32986,8473,131944.517686
511920.609862,6124,132167.057423
357574.220082,8831,132489.568248
237453.249834,8169,132785.901145
402771.039721,7603,133064.992203
-14121.959972,9032,133393.63585
13114.079844,8672,133711.516687
31619.610188,7172,133973.377512
358237.319999,9292,134312.801519
51517.249858,7082,134568.040471
183851.519834,8014,134862.12472
332353.810009,6294,135091.212093
228938.909993,8490,135399.183652
235431.459707,9303,135738.835545
219256.609861,7566,136015.017176
510186.450068,8482,136323.260765
72654.41005,8200,136621.072536
68262.280016,7452,136891.140255
40676.609864,8300,137193.511085
354161.609858,7476,137467.911788
251330.039718,8778,137786.870714
31530.039721,7958,138074.770771
228281.519862,7477,138346.982475
228810.699863,7162,138606.649254
15828.550034,7571,138879.587631
-21566.27029,8773,139203.183793
181397.519834,7348,139468.820778
216279.659875,6096,139691.518217
79845.039724,10000,140053.764365
-22504.95992,7087,140315.428834
33721.519861,8407,140617.919482
582660.859692,9197,140956.17935
6819.519831,7097,141213.850321
399512.130368,9053,141542.980889
573478.699856,7457,141813.900565
518326.000344,8593,142129.086704
61305.749875,7216,142391.57726
167998.0,6085,142615.038974
52791.179858,8611,142929.495705
129543.27986,8055,143223.671799
243322.569848,8051,143516.502639
383490.520222,7632,143792.950271
36237.939998,6171,144019.941037
48966.490354,8858,144341.816591
203317.340194,6831,144592.913228
205203.859721,8320,144895.184632
220654.599901,7845,145181.999369
211184.299848,6813,145429.171139
187323.539757,7153,145692.263407
393221.099807,8183,145988.584006
204480.069834,7820,146280.74227
58973.789886,7046,146537.800909
154016.729713,9467,146882.198617
197091.700193,9285,147218.534035
375204.040046,9698,147573.132193
66507.579848,6991,147824.720884
40634.610193,7703,148104.299492
25701.699884,6693,148347.032032
216658.69986,6951,148598.015804
69677.040026,10000,148959.170117
195227.12972,8982,149285.442018
416696.369674,8807,149605.755054
242153.089736,9455,149949.640528
63600.519862,6359,150179.409014
186905.569846,8296,150479.88891
251107.680026,8617,150795.218208
249307.540037,8859,151117.223354
76977.790167,7859,151402.724769
543545.0,6410,151636.325221
503349.599873,6627,151878.921292
188632.230055,8094,152172.717258
381075.429888,6705,152417.377609
394567.309719,9241,152752.961597
493546.740012,7001,153006.391331
392192.609835,7529,153278.296808
191484.789888,7433,153550.32205
231768.339831,7025,153804.470377
154551.860026,7730,154084.044327
79880.12975,7901,154372.168836
57459.520194,6831,154619.664926
19687.590029,9213,154952.088402
45142.519834,6693,155196.345094
55794.249835,6939,155449.115799
225990.700402,7834,155730.729766
177743.0,5735,155942.156369
133024.609887,6837,156190.447356
528221.039749,9786,156546.003782
223213.639859,6636,156784.382881
390937.76972,8304,157087.309502
208018.300205,7139,157346.846396
388589.040042,9517,157688.936113
186012.780013,7666,157968.262496
192074.950021,7324,158234.04977
220846.0,5965,158454.24384
381728.679694,10000,158815.382173
72626.049752,9355,159153.911808
178493.699861,7541,159428.239358
225135.129745,7933,159715.887865
20757.130052,9647,160065.004458
415786.310567,8861,160386.939436
