eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
5508.0,104987.11152087501,83,0.0017457784,0.07861328,4.948407,-0.0047384393,36.945934,-0.0790325403213501,117,14976,684.5176571190095,59904
5508.0,104987.11152087501,83,0.00075650006,0.03564453,4.909778,-0.0067712776,35.154655,0.13774597644805908,118,15104,690.6470447879983,60416
5508.0,104987.11152087501,84,0.0070144087,0.3178711,4.8841166,-0.014045373,41.061855,0.03384554386138916,119,15232,696.6934280870046,60928
5508.0,104987.11152087501,85,0.012466346,0.43066406,4.857113,-0.01893952,44.26343,-0.00209963321685791,120,15360,702.6573582270066,61440
5508.0,104987.11152087501,85,0.009340278,0.37890625,4.8453984,-0.014196121,37.213036,-0.02909839153289795,121,15488,708.6556076720008,61952
5508.0,104987.11152087501,82,0.0043229526,0.22802734,4.832174,0.0044477647,31.827793,0.06845349073410034,122,15616,714.8760080799984,62464
5508.0,104987.11152087501,78,0.004424221,0.24609375,4.7929244,-0.013313009,35.513573,0.04709017276763916,123,15744,721.4271846699994,62976
5508.0,104987.11152087501,84,0.0012188435,0.06591797,4.8412304,-0.007926772,34.357838,0.03782641887664795,124,15872,727.4532331640075,63488
5554.111111111111,97917.98023011112,83,0.000514131,0.009765625,4.7726946,-0.0009001802,37.11316,0.08073580265045166,125,16000,733.5703086810099,64000
5554.111111111111,97917.98023011112,83,0.0073326956,0.3256836,4.790796,-0.012799743,40.34841,-0.0204012393951416,126,16128,739.6792253379972,64512
5554.111111111111,97917.98023011112,84,0.004071962,0.20410156,4.810178,-0.0037388068,34.615013,-0.11732268333435059,127,16256,745.7190587860096,65024
5554.111111111111,97917.98023011112,83,0.003003885,0.15917969,4.808303,-0.01173047,32.1953,-0.03619265556335449,128,16384,751.8791109230078,65536
5554.111111111111,97917.98023011112,83,0.0038683126,0.16455078,4.7697606,-0.012333676,34.67273,0.05054503679275513,129,16512,758.0093960430095,66048
5636.4,107764.5798075,84,0.0009984443,0.03466797,4.7555103,-0.0011021405,42.121517,-0.027783632278442383,130,16640,764.103789219007,66560
5636.4,107764.5798075,85,0.0048126504,0.23632812,4.7332644,-0.013344664,34.96198,-0.008635401725769043,131,16768,770.0715860920027,67072
5636.4,107764.5798075,86,0.005086977,0.27685547,4.69585,-0.0129902065,30.520231,-0.09904038906097412,132,16896,776.0043486320064,67584
5636.4,107764.5798075,78,0.005303208,0.2763672,4.6552086,0.003094437,30.923508,-0.4130285978317261,133,17024,782.5560024050064,68096
5636.4,107764.5798075,84,0.002770977,0.16894531,4.5962353,-0.0073297066,27.01845,0.1063280701637268,134,17152,788.6138397980103,68608
5636.4,107764.5798075,84,0.002585955,0.18115234,4.5051026,0.0006563519,19.984844,-0.16037917137145996,135,17280,794.6393608040089,69120
5636.4,107764.5798075,82,0.00144129,0.06640625,4.560668,-0.009132822,27.969997,0.10874849557876587,136,17408,800.8223376789974,69632
5636.4,107764.5798075,81,0.00055434025,0.017089844,4.509052,-0.0040385034,19.746866,-0.19172000885009766,137,17536,807.1233534570056,70144
5636.4,107764.5798075,85,0.00048865273,0.008300781,4.478146,-0.0051609552,23.158985,0.013429522514343262,138,17664,813.094922076998,70656
5636.4,107764.5798075,85,0.0020785904,0.08251953,4.534979,-0.00278463,34.291576,0.08308476209640503,139,17792,819.0857400829991,71168
5736.545454545455,105245.46149254545,83,0.0030861152,0.13574219,4.6006064,0.0033835717,47.072453,-0.04132366180419922,140,17920,825.2328177320014,71680
5736.545454545455,105245.46149254545,81,0.00031289566,0.0,4.6156616,-0.0030278058,20.65044,0.09916186332702637,141,18048,831.5222933589976,72192
