eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
4571.34,8913414.15,80,6.752654e-05,0.0,5.153452,-0.0014416827,3.0096128,0.7854644507169724,3473,444544,20603.960556790003,1778176
4571.34,8913414.15,80,5.4905388e-05,0.0,4.9576836,-0.0005745043,6.045188,0.6229965388774872,3474,444672,20610.282466371,1778688
4571.34,8913414.15,76,0.00012976902,0.0,4.8695154,-0.0004107448,10.821159,0.30446410179138184,3475,444800,20616.968284635,1779200
4578.53,8910752.65,80,5.778709e-05,0.0,4.980494,-0.0010661366,3.1979651,0.8311275690793991,3476,444928,20623.330108250997,1779712
4578.53,8910752.65,82,3.4285862e-05,0.0,4.989016,-0.0010036796,4.8120685,0.7008945047855377,3477,445056,20629.533396208,1780224
4578.53,8910752.65,82,7.699233e-05,0.0,5.0441327,-0.0008536573,3.4048433,0.5590921342372894,3478,445184,20635.766868520997,1780736
4578.53,8910752.65,84,4.7703477e-05,0.0,5.088492,-0.0012129259,1.5487089,0.8710108697414398,3479,445312,20641.834096962,1781248
4578.53,8910752.65,76,3.896064e-05,0.0,4.860161,-0.0015773012,3.504827,0.633028119802475,3480,445440,20648.526732356,1781760
4578.53,8910752.65,83,6.366826e-05,0.0,4.935259,-0.002059433,2.9073973,0.3833618760108948,3481,445568,20654.645916454003,1782272
4567.88,8912150.55,82,0.00011163515,0.0,5.0629225,-0.0021559543,1.6815349,0.6645388007164001,3482,445696,20660.88364607,1782784
4567.88,8912150.55,79,0.00010233199,0.0,4.9109807,-0.00032317144,8.783776,0.3763136863708496,3483,445824,20667.358055593,1783296
4567.88,8912150.55,78,2.0474234e-05,0.0,4.898665,-0.0009114705,5.5224323,0.4572334289550781,3484,445952,20673.911342253003,1783808
4567.88,8912150.55,81,4.0890252e-05,0.0,4.915504,-0.0019908813,1.8376039,0.9150050655007362,3485,446080,20680.197934419,1784320
4567.88,8912150.55,78,0.00019549692,0.0,4.6921225,-0.00095537223,4.422199,0.8515680730342865,3486,446208,20686.689816126,1784832
4567.88,8912150.55,79,2.77157e-05,0.0,4.940144,-0.0013411988,4.3397007,0.8241047412157059,3487,446336,20693.099887339,1785344
4567.88,8912150.55,81,2.284915e-05,0.0,5.155607,-0.00078796304,5.381501,0.5445777177810669,3488,446464,20699.373960764,1785856
4567.88,8912150.55,78,3.770232e-05,0.0,5.1584926,-0.0015334245,3.628518,0.7796918600797653,3489,446592,20705.903246069003,1786368
4567.88,8912150.55,77,6.8969435e-05,0.0,5.033158,-0.0009074635,5.949829,0.7606609612703323,3490,446720,20712.481134138,1786880
4567.88,8912150.55,80,7.043925e-05,0.0,4.8734627,-0.0005158668,7.2435145,0.7077800035476685,3491,446848,20718.863975757,1787392
4567.88,8912150.55,78,3.1980988e-05,0.0,4.82184,-0.00075403944,7.199269,0.5649748146533966,3492,446976,20725.353684642,1787904
4567.88,8912150.55,84,5.089837e-05,0.0,4.8914423,-0.0013387442,4.202377,0.8273943066596985,3493,447104,20731.417411908,1788416
4567.88,8912150.55,82,5.9364364e-05,0.0,4.7898874,0.00027282815,7.1561193,0.44403523206710815,3494,447232,20737.652147803,1788928
4578.42,8912212.05,82,0.00012244264,0.0,5.1509366,-0.0027222498,3.8638155,0.76995450258255,3495,447360,20743.862697653003,1789440
4578.42,8912212.05,81,0.00011410771,0.0,5.1748347,-0.0014736232,3.6882215,0.8795129805803299,3496,447488,20750.129864163002,1789952
4578.42,8912212.05,82,5.913291e-05,0.0,5.065629,-0.001108435,3.128903,0.870088055729866,3497,447616,20756.334736969,1790464
4578.42,8912212.05,83,7.93275e-05,0.0,4.8529606,-0.0011082684,6.548179,0.31960225105285645,3498,447744,20762.484259748,1790976
4578.42,8912212.05,82,0.00010151709,0.0,4.9648952,-0.0008716842,11.236511,0.5845586061477661,3499,447872,20768.688206108,1791488
4578.42,8912212.05,77,6.9640315e-05,0.0,4.991769,-0.0014497065,5.694731,0.7973861843347549,3500,448000,20775.259839199,1792000
4578.42,8912212.05,86,0.00013021714,0.0009765625,5.195741,-0.0038228338,2.393931,0.7888359427452087,3501,448128,20781.203440563997,1792512
4578.42,8912212.05,84,0.000120972836,0.0,5.166104,-0.00017433916,8.399395,0.453980028629303,3502,448256,20787.287435001,1793024
4578.42,8912212.05,83,9.8820674e-05,0.0,4.986716,-0.0014088745,10.325266,0.7923161685466766,3503,448384,20793.3878458,1793536
4578.42,8912212.05,84,5.6265515e-05,0.00048828125,4.925944,-0.0008623278,6.6151066,0.7721779495477676,3504,448512,20799.415880208002,1794048
4578.42,8912212.05,81,4.046566e-05,0.0,4.9373703,-0.0015679457,8.155354,0.7033228576183319,3505,448640,20805.697766282003,1794560
4578.42,8912212.05,81,4.8029655e-05,0.0,5.1342397,-0.0010485407,9.155981,0.5212624371051788,3506,448768,20811.955617921998,1795072
4574.65,8913001.3,81,6.878587e-05,0.00048828125,5.345169,-0.0029644568,1.9483647,0.6714522540569305,3507,448896,20818.233759710998,1795584
4568.17,8915207.15,84,6.0283168e-05,0.0,5.2043147,-0.0012034669,3.905142,0.5428995192050934,3508,449024,20824.323711943,1796096
4568.17,8915207.15,84,7.828077e-05,0.0,5.0438833,-0.0016475932,6.472461,0.17236119508743286,3509,449152,20830.385430692997,1796608
4568.17,8915207.15,76,6.207238e-05,0.0,4.931227,-0.00075165526,6.8602467,0.08969062566757202,3510,449280,20837.063708523,1797120
4568.17,8915207.15,83,7.6522534e-05,0.0,4.915864,-0.00057788263,6.7367997,0.07522130012512207,3511,449408,20843.160239957,1797632
4568.17,8915207.15,83,6.8365654e-05,0.0,4.765774,-0.00083036855,3.8806026,0.5944174826145172,3512,449536,20849.326950466002,1798144
4568.17,8915207.15,81,5.2851618e-05,0.0,4.6234694,-0.00026280805,7.3763676,0.3179618716239929,3513,449664,20855.613793225002,1798656
4568.17,8915207.15,80,3.648381e-05,0.0,4.9158916,-0.00055764895,7.07288,0.5961171388626099,3514,449792,20861.974690500003,1799168
4568.17,8915207.15,67,4.6076504e-05,0.0,5.1544366,-0.0012422227,2.5787725,0.8746980875730515,3515,449920,20869.505291956,1799680
4568.17,8915207.15,82,2.5174813e-05,0.0,5.2249546,-0.0015164653,1.7869028,0.8648757189512253,3516,450048,20875.718725486,1800192
4568.17,8915207.15,84,3.2278625e-05,0.0,5.0788074,-0.00080924784,2.992513,0.8146132677793503,3517,450176,20881.761669365,1800704
4568.17,8915207.15,82,9.4584975e-05,0.0,4.8446546,-0.0019167422,8.302608,0.7227281332015991,3518,450304,20887.95322495,1801216
4568.17,8915207.15,79,5.1546405e-05,0.0,4.829188,-0.0014221312,6.5332146,-0.099739670753479,3519,450432,20894.388806004998,1801728
4568.17,8915207.15,82,6.341244e-05,0.0,4.7828526,-0.00095039955,7.429815,0.5656490325927734,3520,450560,20900.587901339004,1802240
4568.17,8915207.15,84,4.07712e-05,0.0,4.9333677,-0.0011118825,4.646256,0.6811908185482025,3521,450688,20906.635891923,1802752
4578.42,8917239.25,85,4.1294006e-05,0.0,4.998688,-0.00183514,3.9894671,0.8376903980970383,3522,450816,20912.637036942997,1803264
4578.42,8917239.25,82,0.00014486809,0.0,4.660918,-0.0014995111,11.333329,0.386385977268219,3523,450944,20918.810892160003,1803776
4578.42,8917239.25,83,8.100704e-05,0.0,4.8052764,-4.0321785e-05,8.9174385,0.45106565952301025,3524,451072,20924.966884596,1804288
4578.42,8917239.25,83,7.340287e-05,0.0,4.8175955,-0.0013441269,10.119769,0.8152348697185516,3525,451200,20931.075127296,1804800
4578.42,8917239.25,83,7.09447e-05,0.0,4.9519606,-0.0019462989,4.7740145,0.7902933657169342,3526,451328,20937.23063576,1805312
4578.42,8917239.25,83,4.5647124e-05,0.0,5.1991224,-0.0013223995,4.1859756,0.7778789550065994,3527,451456,20943.373328569,1805824
4578.42,8917239.25,86,4.6978872e-05,0.0,5.181054,-0.0029577415,1.3849592,0.94202845916152,3528,451584,20949.324349172002,1806336
4578.42,8917239.25,85,8.839524e-05,0.0,5.1300077,-0.002707542,3.843925,0.7936081290245056,3529,451712,20955.290950924,1806848
4578.42,8917239.25,78,8.384677e-05,0.0,4.9583917,-0.0011830116,5.6447434,0.8042380213737488,3530,451840,20961.818015432003,1807360
4578.42,8917239.25,84,4.9631555e-05,0.0,4.9726715,-0.0011724348,4.834013,0.7190503180027008,3531,451968,20967.906857004,1807872
4575.55,8915917.4,84,5.7676458e-05,0.0,4.894377,-0.00071169337,5.225496,0.8103558272123337,3532,452096,20973.968498642,1808384
4575.55,8915917.4,87,2.6817335e-05,0.0,4.928839,-0.001233133,6.4252253,0.6543693244457245,3533,452224,20979.845007986,1808896
4575.55,8915917.4,88,0.00010654595,0.0,5.0375023,-0.0015763417,3.1846504,0.6972640752792358,3534,452352,20985.615718571,1809408
4575.55,8915917.4,88,5.5544337e-05,0.0,4.9284096,-0.0017594092,2.997915,0.24020206928253174,3535,452480,20991.405981371,1809920
4575.55,8915917.4,88,6.6722096e-05,0.0,4.8508377,-0.00063691434,6.796338,0.25160229206085205,3536,452608,20997.197413214,1810432
4575.55,8915917.4,84,4.4200875e-05,0.0,4.8834257,-0.0010395312,4.4812307,0.7778526246547699,3537,452736,21003.279880508,1810944
4575.55,8915917.4,85,4.0613035e-05,0.0,4.9426384,-0.0010435132,2.1158056,0.9220228642225266,3538,452864,21009.261311986,1811456
4575.55,8915917.4,85,5.0473223e-05,0.0,5.119729,-0.0007180155,3.1267855,0.7902614772319794,3539,452992,21015.253394096002,1811968
4575.55,8915917.4,84,9.650433e-05,0.0,5.0729246,-0.00015791575,8.610759,0.72290900349617,3540,453120,21021.31678338,1812480
4575.55,8915917.4,77,4.577472e-05,0.0,4.9938264,-0.0015535892,7.095805,0.7921121567487717,3541,453248,21027.939414065997,1812992
4575.55,8915917.4,84,9.067508e-05,0.0,5.2084537,-0.0016529015,4.0342636,0.6345577239990234,3542,453376,21033.965312272,1813504
4572.9,8917650.25,86,3.4770284e-05,0.0,5.1407647,-0.0012562374,3.1543581,0.8328539133071899,3543,453504,21039.869972721997,1814016
4572.9,8917650.25,83,5.6583704e-05,0.0,4.8681774,-0.0011892566,8.089269,0.3901407718658447,3544,453632,21045.973363533998,1814528
4572.9,8917650.25,84,4.640769e-05,0.0,4.915202,-0.00180306,4.750022,0.8719210773706436,3545,453760,21052.019628528,1815040
4572.9,8917650.25,86,4.3927266e-05,0.0,4.9951434,-0.001373055,4.3462033,0.7765990942716599,3546,453888,21057.971832508,1815552
4572.9,8917650.25,84,0.000112663714,0.0,5.0465546,-0.001132299,4.1993895,0.7298492789268494,3547,454016,21064.009555055,1816064
4578.5,8923828.65,82,5.8618974e-05,0.0,4.9794297,0.00013825664,7.266451,0.5825729668140411,3548,454144,21070.214439452004,1816576
4578.5,8923828.65,82,4.4652013e-05,0.0,4.858423,-0.0008831382,5.931878,0.5336905419826508,3549,454272,21076.394536823,1817088
4578.5,8923828.65,83,3.869446e-05,0.0,4.8897114,-0.0013193843,4.543972,0.7207776308059692,3550,454400,21082.546388682003,1817600
4578.5,8923828.65,85,2.315851e-05,0.0,5.0530643,-0.0009790256,4.5563097,0.8817078173160553,3551,454528,21088.528015922002,1818112
4578.5,8923828.65,87,2.4840541e-05,0.0,4.9700484,-0.0006584977,2.2246494,0.8958961516618729,3552,454656,21094.409703252004,1818624
4578.5,8923828.65,86,4.218842e-05,0.0,4.879719,-0.001387532,2.9431531,0.7581979334354401,3553,454784,21100.329865755997,1819136
4578.5,8923828.65,86,5.7766418e-05,0.0,4.921257,-0.0008228683,4.163028,0.20168089866638184,3554,454912,21106.271358938004,1819648
4578.5,8923828.65,84,7.544308e-05,0.0,4.983631,-0.00087347755,6.065511,0.3946880102157593,3555,455040,21112.349898603,1820160
4575.62,8923695.2,82,6.341062e-05,0.0,4.8167577,-0.0012425189,9.036906,0.19407927989959717,3556,455168,21118.523873445,1820672
4575.62,8923695.2,81,5.5545534e-05,0.0,4.680486,-0.0008929153,7.017328,0.6798676550388336,3557,455296,21124.768556901003,1821184
4575.62,8923695.2,82,2.1656484e-05,0.0,4.648656,-0.0011659977,5.393709,0.8135706335306168,3558,455424,21131.009774512004,1821696
4575.62,8923695.2,84,6.155248e-05,0.0,4.8409433,-0.001935097,4.74078,0.8561473786830902,3559,455552,21137.041570612997,1822208
